nces_id	state	school_name	website	normalized_url	probe_method	status_code	redirect_target	error_type	error_message	response_headers_json	checked_at
120198008849	FL	WALTON VIRTUAL SCHOOL WCSD	www.walton.k12.fl.us/index.cfm?p=walton-virtual-school	https://www.walton.k12.fl.us/index.cfm?p=walton-virtual-school	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:13:17.095926+00:00
390009704036	OH	Summit Academy Community School Alternative Learners -Xenia	summitacademies.org/schools/xenia-elementary/	https://summitacademies.org/schools/xenia-elementary/	HEAD	404				{"content-type": "text/html; charset=UTF-8", "server": "nginx"}	2026-03-19T20:13:31.446604+00:00
390034204879	OH	Summit Academy Transition High School-Columbus	summitacademies.org/schools/columbus-high/	https://summitacademies.org/schools/columbus-high/	HEAD	404				{"content-type": "text/html; charset=UTF-8", "server": "nginx"}	2026-03-19T20:14:07.054841+00:00
390034404881	OH	Summit Academy Alternative LearnersWarren Middle & Secondary	summitacademies.org/schools/warren-middle-secondary/	https://summitacademies.org/schools/warren-middle-secondary/	HEAD	404				{"content-type": "text/html; charset=UTF-8", "server": "nginx"}	2026-03-19T20:14:06.725943+00:00
390049505205	OH	Summit Academy Secondary - Canton	summitacademies.org/schools/canton-secondary/	https://summitacademies.org/schools/canton-secondary/	HEAD	404				{"content-type": "text/html; charset=UTF-8", "server": "nginx"}	2026-03-19T20:14:10.322260+00:00
390049605206	OH	Summit Academy - Toledo	summitacademies.org/schools/toledo-summit-academy/	https://summitacademies.org/schools/toledo-summit-academy/	HEAD	404				{"content-type": "text/html; charset=UTF-8", "server": "nginx"}	2026-03-19T20:14:10.541986+00:00
390049705207	OH	Summit Academy Community School-Parma	summitacademies.org/schools/parma-community/	https://summitacademies.org/schools/parma-community/	HEAD	404				{"content-type": "text/html; charset=UTF-8", "server": "nginx"}	2026-03-19T20:14:10.543281+00:00
390131405407	OH	Zanesville Community High School	www.zanesvillecommunityhighschool.com/	https://www.zanesvillecommunityhighschool.com/	HEAD	522				{"cf-ray": "9def2475cb45f039-LAX", "content-length": "7377", "content-type": "text/html; charset=UTF-8", "server": "cloudflare"}	2026-03-19T20:14:35.780822+00:00
390142005577	OH	North Central Academy	www.northcentralacademy.org/	https://www.northcentralacademy.org/	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:14:37.436390+00:00
390149005710	OH	Metro Early College High School	www.themetroschool.org	https://www.themetroschool.org	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:14:40.100722+00:00
390153505818	OH	Global Impact STEM Academy	www.globalimpactacademy.org	https://www.globalimpactacademy.org	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:14:40.340733+00:00
390153905804	OH	Albert Einstein Academy for Letters Arts and Sciences-Ohio	www.aeaohio.org	https://www.aeaohio.org	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:14:40.188035+00:00
390155105783	OH	Liberty Preparatory School	libertypreparatoryschool.weebly.com/	https://libertypreparatoryschool.weebly.com/	HEAD	404				{"cf-ray": "9def251f1faad7a7-LAX", "content-type": "text/html; charset=UTF-8", "server": "cloudflare"}	2026-03-19T20:14:43.127176+00:00
390440206210	OH	Galion Online Academy	www.galionschools.org	https://www.galionschools.org	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:15:09.689182+00:00
390441005959	OH	Miami School	www.hamiltoncityschools.com/miamischool	https://www.hamiltoncityschools.com/miamischool	HEAD	404				{"cf-ray": "9def25c52d4ccdfb-LAX", "content-type": "text/html; charset=utf-8", "server": "cloudflare"}	2026-03-19T20:15:10.822435+00:00
390443501286	OH	Washington High School	www.massillonschools.org	https://www.massillonschools.org	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:15:09.625624+00:00
390458602367	OH	Grand Valley High School	www.grand-valley.k12.oh.us	https://www.grand-valley.k12.oh.us	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:15:35.109455+00:00
390459106105	OH	Federal Hocking Local Schools	www.fedhock.com	https://www.fedhock.com	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:15:51.909617+00:00
390459206106	OH	Trimble Learning Academy	www.trimble.k12.oh.us	https://www.trimble.k12.oh.us	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:15:52.171056+00:00
390462302475	OH	Greenon High School	www.greenon.k12.oh.us	https://www.greenon.k12.oh.us	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:15:52.132535+00:00
390465202586	OH	Wynford High School	www.wynfordroyals.org	https://www.wynfordroyals.org	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:15:54.625400+00:00
390465602589	OH	Independence High School	www.independence.k12.oh.us/high-school	https://www.independence.k12.oh.us/high-school	HEAD	404				{"content-length": "221957", "content-type": "text/html;charset=utf-8", "via": "1.1 varnish, 1.1 varnish"}	2026-03-19T20:15:54.725707+00:00
390467002626	OH	Ayersville High School	www.ayersville.org	https://www.ayersville.org	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:15:54.764519+00:00
390477402961	OH	Western Reserve High School	www.western-reserve.org	https://www.western-reserve.org	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:16:16.680516+00:00
390478803020	OH	Madison High School	www.madisonschools.net/mhsweb/	https://www.madisonschools.net/mhsweb/	HEAD	404				{"cf-ray": "9def27683eec0b78-LAX", "content-type": "text/html; charset=utf-8", "server": "cloudflare"}	2026-03-19T20:16:17.665408+00:00
390479603059	OH	Symmes Valley High School	www.symmesvalley.k12.oh.us	https://www.symmesvalley.k12.oh.us	HEAD	404				{"content-type": "text/html; charset=utf-8", "server": "Pepyaka", "via": "1.1 google"}	2026-03-19T20:16:16.931338+00:00
390481706139	OH	Midview Virtual Programming	www.midviewk12.org/o/mvp	https://www.midviewk12.org/o/mvp	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:16:19.353997+00:00
390482303171	OH	Whitmer High School	www.wls4kids.org	https://www.wls4kids.org	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:16:20.120904+00:00
390485803305	OH	St Henry High School	www.noacsc.org/mercer/sh	https://www.noacsc.org/mercer/sh	HEAD	404				{"content-type": "text/html; charset=UTF-8", "server": "Apache/2.4.65 (Win64) OpenSSL/3.6.1 PHP/8.3.29"}	2026-03-19T20:16:20.156856+00:00
